file,kernel,warmth,metric,value,unit
vt_profiles-r02b05/vt.f32.ncu-rep,AGGREGATE,warm,L1 hit rate [%],30.26,
vt_profiles-r02b05/vt.f32.ncu-rep,AGGREGATE,warm,Global ld insns,"27,386,258",
vt_profiles-r02b05/vt.f32.ncu-rep,AGGREGATE,warm,Global st insns,"2,337,927",
vt_profiles-r02b05/vt.f32.ncu-rep,AGGREGATE,warm,Shared ld insns,"5,226.00",
vt_profiles-r02b05/vt.f32.ncu-rep,AGGREGATE,warm,Shared st insns,"13,936.00",
vt_profiles-r02b05/vt.f32.ncu-rep,AGGREGATE,warm,Total insns,"274,028,822",
vt_profiles-r02b05/vt.f32.ncu-rep,AGGREGATE,warm,Int insns,0,
vt_profiles-r02b05/vt.f32.ncu-rep,AGGREGATE,warm,FP16 insns,0,
vt_profiles-r02b05/vt.f32.ncu-rep,AGGREGATE,warm,FP32 insns,0,
vt_profiles-r02b05/vt.f32.ncu-rep,AGGREGATE,warm,FP64 insns,0,
vt_profiles-r02b05/vt.f32.ncu-rep,AGGREGATE,warm,Conv insns,0,
vt_profiles-r02b05/vt.f32.ncu-rep,AGGREGATE,warm,Warps launched,"2,672,680",
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Exec insns,"46,310,400",inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Total insns,"46,310,400",inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Global ld insns,"4,608,000",inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Global st insns,"230,400",inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Shared ld insns,0,inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Shared st insns,0,inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Int insns,n/a,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,FP16 insns,n/a,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,FP32 insns,n/a,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,FP64 insns,n/a,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Conv insns,n/a,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Mem insns (thr),"331,776,000",inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,HFMA,0,inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,HMUL,0,inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,HADD,0,inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,FFMA,"44,236,800",inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,FMUL,"22,118,400",inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,FADD,"29,491,200",inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,DFMA,0,inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,DMUL,0,inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,DADD,0,inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,DRAM total,198.58,Mbyte
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,DRAM rd,171.84,Mbyte
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,DRAM wr,26.74,Mbyte
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,L2 hit bytes,n/a,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,L2 miss bytes,n/a,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,L2 hit sectors,"11,764,257",sector
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,L2 miss sectors,"8,565,977",sector
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,L1 hit bytes,142.77,Mbyte
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,L1 miss bytes,518.50,Mbyte
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,L2 global ld bytes,n/a,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,L2 global st bytes,n/a,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Comp thru [%],75.20,%
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Mem thru,2.24,Tbyte/s
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,DRAM thru [%],55.72,%
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Duration,88.61,us
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,L2 hit [%],58.95,%
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,L1 hit [%],21.59,%
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Mem Busy [%],50.88,%
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,SM Busy [%],74.77,%
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Regs/thr,32,register/thread
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Shmem static,0,byte/block
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Shmem dynamic,0,byte/block
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Occ [%],90.03,%
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Theo Occ [%],100,%
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Block Size,256,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Grid Size,"28,800",
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Waves/SM,27.27,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Warps active,"893,827,586",warp
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Warps/cyc active,57.62,warp
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Warps launched,"230,400",warp
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Act Thr/Warp,32,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Warp Cyc/Inst,19.21,cycle
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Elig Warps/Sched,6.88,warp
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,No Eligible [%],25.20,%
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Coal ld [%],82.77,%
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Coal st [%],100,%
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Sec/req ld,4.29,sector
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Sec/req st,4,sector
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Exec insns,"46,310,400",inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Total insns,"46,310,400",inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Global ld insns,"4,608,000",inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Global st insns,"230,400",inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Shared ld insns,0,inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Shared st insns,0,inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Int insns,n/a,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,FP16 insns,n/a,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,FP32 insns,n/a,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,FP64 insns,n/a,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Conv insns,n/a,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Mem insns (thr),"331,776,000",inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,HFMA,0,inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,HMUL,0,inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,HADD,0,inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,FFMA,"44,236,800",inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,FMUL,"22,118,400",inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,FADD,"29,491,200",inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,DFMA,0,inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,DMUL,0,inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,DADD,0,inst
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,DRAM total,198.70,Mbyte
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,DRAM rd,171.85,Mbyte
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,DRAM wr,26.85,Mbyte
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,L2 hit bytes,n/a,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,L2 miss bytes,n/a,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,L2 hit sectors,"11,802,117",sector
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,L2 miss sectors,"8,564,272",sector
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,L1 hit bytes,142.56,Mbyte
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,L1 miss bytes,518.80,Mbyte
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,L2 global ld bytes,n/a,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,L2 global st bytes,n/a,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Comp thru [%],74.68,%
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Mem thru,2.25,Tbyte/s
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,DRAM thru [%],56.06,%
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Duration,88.13,us
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,L2 hit [%],58.80,%
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,L1 hit [%],21.56,%
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Mem Busy [%],51.16,%
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,SM Busy [%],74.10,%
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Regs/thr,32,register/thread
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Shmem static,0,byte/block
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Shmem dynamic,0,byte/block
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Occ [%],89.97,%
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Theo Occ [%],100,%
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Block Size,256,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Grid Size,"28,800",
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Waves/SM,27.27,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Warps active,"901,303,034",warp
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Warps/cyc active,57.58,warp
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Warps launched,"230,400",warp
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Act Thr/Warp,32,
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Warp Cyc/Inst,19.37,cycle
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Elig Warps/Sched,6.82,warp
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,No Eligible [%],25.88,%
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Coal ld [%],82.77,%
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Coal st [%],100,%
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Sec/req ld,4.29,sector
vt_profiles-r02b05/vt.f32.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,warm,Sec/req st,4,sector
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,Total duration [us],843.05,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,FP16 FLOPs,"14,581,760",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,FP32 FLOPs,"22,118,400",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,FP64 FLOPs,"727,166,862",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,Total FLOPs,"763,867,022",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,FP16 GFLOP/s,17.30,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,FP32 GFLOP/s,26.24,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,FP64 GFLOP/s,862.54,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,Total GFLOP/s,906.08,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,DRAM rd [GB],1.85,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,DRAM wr [GB],0.4609,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,DRAM total [GB],2.31,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,DRAM rd BW [GB/s],"2,189.72",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,DRAM wr BW [GB/s],546.75,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,DRAM total BW [GB/s],"2,736.47",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,L2 hit rate [%],56.23,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,L1 hit rate [%],27.19,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,Global ld insns,"27,441,960",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,Global st insns,"2,339,667",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,Shared ld insns,"13,927.00",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,Shared st insns,"27,856.00",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,Total insns,"282,652,592",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,Int insns,0,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,FP16 insns,0,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,FP32 insns,0,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,FP64 insns,0,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,Conv insns,0,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,cold,Warps launched,"2,686,600",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,Total duration [us],849.53,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,FP16 FLOPs,"14,581,760",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,FP32 FLOPs,"22,118,400",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,FP64 FLOPs,"727,166,862",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,Total FLOPs,"763,867,022",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,FP16 GFLOP/s,17.16,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,FP32 GFLOP/s,26.04,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,FP64 GFLOP/s,855.96,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,Total GFLOP/s,899.16,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,DRAM rd [GB],1.85,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,DRAM wr [GB],0.4598,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,DRAM total [GB],2.31,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,DRAM rd BW [GB/s],"2,174.62",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,DRAM wr BW [GB/s],541.25,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,DRAM total BW [GB/s],"2,715.82",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,L2 hit rate [%],56.29,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,L1 hit rate [%],27.19,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,Global ld insns,"27,441,960",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,Global st insns,"2,339,667",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,Shared ld insns,"13,927.00",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,Shared st insns,"27,856.00",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,Total insns,"282,652,592",
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,Int insns,0,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,FP16 insns,0,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,FP32 insns,0,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,FP64 insns,0,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,Conv insns,0,
vt_profiles-r02b05/vt.f64.ncu-rep,AGGREGATE,warm,Warps launched,"2,686,600",
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Exec insns,"50,457,600",inst
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Total insns,"50,457,600",inst
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Global ld insns,"4,608,000",inst
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Global st insns,"230,400",inst
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Shared ld insns,0,inst
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Shared st insns,0,inst
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Int insns,n/a,
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,FP16 insns,n/a,
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,FP32 insns,n/a,
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,FP64 insns,n/a,
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Conv insns,n/a,
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Mem insns (thr),"331,776,000",inst
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,HFMA,0,inst
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,HMUL,0,inst
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,HADD,0,inst
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,FFMA,"7,372,800",inst
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,FMUL,0,inst
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,FADD,0,inst
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,DFMA,"88,473,600",inst
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,DMUL,"29,491,200",inst
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,DADD,"36,864,000",inst
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,DRAM total,400.98,Mbyte
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,DRAM rd,345.03,Mbyte
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,DRAM wr,55.95,Mbyte
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,L2 hit bytes,n/a,
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,L2 miss bytes,n/a,
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,L2 hit sectors,"19,349,088",sector
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,L2 miss sectors,"17,129,846",sector
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,L1 hit bytes,202.08,Mbyte
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,L1 miss bytes,905.87,Mbyte
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,L2 global ld bytes,n/a,
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,L2 global st bytes,n/a,
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Comp thru [%],58.67,%
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Mem thru,3.31,Tbyte/s
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,DRAM thru [%],82.30,%
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,Duration,121.18,us
vt_profiles-r02b05/vt.f64.ncu-rep,DOMINANT:ss_body_0_map_1_1_123_2_7,cold,L2 hit [%],54.15,%
