file,kernel,rep,metric,value,unit
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,DFMA,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,DMUL,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,DADD,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,DRAM total,1.41,Mbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,DRAM rd,1.41,Mbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,DRAM wr,0,byte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,L2 hit bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,L2 miss bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,L2 hit sectors,"102,387",sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,L2 miss sectors,"68,617",sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,L1 hit bytes,3.41,Mbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,L1 miss bytes,3.77,Mbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,L2 global ld bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,L2 global st bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,Comp thru [%],23.39,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,Mem thru,200.15,Gbyte/s
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,DRAM thru [%],5.00,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,Duration,7.04,us
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,L2 hit [%],63.40,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,L1 hit [%],47.45,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,Mem Busy [%],11.71,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,SM Busy [%],36.16,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,Regs/thr,36,register/thread
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,Shmem static,0,byte/block
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,Shmem dynamic,0,byte/block
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,Occ [%],61.82,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,Theo Occ [%],75,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,Block Size,256,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,Grid Size,"1,480",
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,Waves/SM,1.87,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,Warps active,"30,884,696",warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,Warps/cyc active,39.57,warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,Warps launched,"11,840",warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,Act Thr/Warp,32,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,Warp Cyc/Inst,31.41,cycle
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,Elig Warps/Sched,1.62,warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,No Eligible [%],63.31,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,Coal ld [%],68.69,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,Coal st [%],0,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,Sec/req ld,2.08,sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29,1,Sec/req st,0,sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Exec insns,"1,598,400",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Total insns,"1,598,400",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Global ld insns,"144,000",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Global st insns,"7,200",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Shared ld insns,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Shared st insns,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Int insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,FP16 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,FP32 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,FP64 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Conv insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Mem insns (thr),"10,368,000",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,HFMA,"691,200",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,HMUL,"460,800",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,HADD,"1,843,200",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,FFMA,"476,678",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,FMUL,"230,400",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,FADD,"460,800",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,DFMA,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,DMUL,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,DADD,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,DRAM total,2.81,Mbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,DRAM rd,2.81,Mbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,DRAM wr,0,byte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,L2 hit bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,L2 miss bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,L2 hit sectors,"166,274",sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,L2 miss sectors,"135,923",sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,L1 hit bytes,4.80,Mbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,L1 miss bytes,6.65,Mbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,L2 global ld bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,L2 global st bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Comp thru [%],32.36,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Mem thru,387.07,Gbyte/s
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,DRAM thru [%],9.66,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Duration,7.26,us
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,L2 hit [%],57.28,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,L1 hit [%],41.88,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Mem Busy [%],14.37,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,SM Busy [%],47.68,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Regs/thr,32,register/thread
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Shmem static,0,byte/block
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Shmem dynamic,0,byte/block
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Occ [%],66.20,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Theo Occ [%],100,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Block Size,256,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Grid Size,900,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Waves/SM,0.85,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Warps active,"37,121,432",warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Warps/cyc active,42.37,warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Warps launched,"7,200",warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Act Thr/Warp,32,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Warp Cyc/Inst,22.24,cycle
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Elig Warps/Sched,3.11,warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,No Eligible [%],49.12,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Coal ld [%],74.43,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Coal st [%],100,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Sec/req ld,2.38,sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_0_map_1_1_60_2_7#1,1,Sec/req st,2.00,sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Exec insns,"515,040",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Total insns,"515,040",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Global ld insns,"53,280",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Global st insns,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Shared ld insns,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Shared st insns,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Int insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,FP16 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,FP32 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,FP64 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Conv insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Mem insns (thr),"3,220,480",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,HFMA,"378,880",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,HMUL,"378,880",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,HADD,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,FFMA,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,FMUL,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,FADD,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,DFMA,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,DMUL,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,DADD,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,DRAM total,666.37,Kbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,DRAM rd,666.37,Kbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,DRAM wr,0,byte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,L2 hit bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,L2 miss bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,L2 hit sectors,"54,657",sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,L2 miss sectors,"31,460",sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,L1 hit bytes,1.61,Mbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,L1 miss bytes,1.88,Mbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,L2 global ld bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,L2 global st bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Comp thru [%],16.62,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Mem thru,122.49,Gbyte/s
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,DRAM thru [%],3.07,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Duration,5.44,us
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,L2 hit [%],67.50,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,L1 hit [%],46.13,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Mem Busy [%],7.43,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,SM Busy [%],29.19,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Regs/thr,36,register/thread
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Shmem static,0,byte/block
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Shmem dynamic,0,byte/block
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Occ [%],63.81,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Theo Occ [%],75,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Block Size,256,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Grid Size,740,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Waves/SM,0.93,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Warps active,"21,415,736",warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Warps/cyc active,40.84,warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Warps launched,"5,920",warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Act Thr/Warp,32,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Warp Cyc/Inst,41.02,cycle
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Elig Warps/Sched,1.41,warp
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,No Eligible [%],70.06,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Coal ld [%],69.88,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Coal st [%],0,%
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Sec/req ld,2.05,sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_60_2_29#1,1,Sec/req st,0,sector
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Exec insns,684,inst
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Total insns,684,inst
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Global ld insns,1,inst
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Global st insns,1,inst
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Shared ld insns,6,inst
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Shared st insns,8,inst
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Int insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,FP16 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,FP32 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,FP64 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Conv insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Mem insns (thr),524,inst
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,HFMA,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,HMUL,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,HADD,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,FFMA,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,FMUL,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,FADD,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,DFMA,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,DMUL,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,DADD,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,DRAM total,26.88,Kbyte
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,DRAM rd,26.88,Kbyte
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,DRAM wr,0,byte
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,L2 hit bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,L2 miss bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,L2 hit sectors,"6,644",sector
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,L2 miss sectors,"1,660",sector
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,L1 hit bytes,0,byte
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,L1 miss bytes,64,byte
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,L2 global ld bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,L2 global st bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Comp thru [%],0.02,%
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Mem thru,8,Gbyte/s
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,DRAM thru [%],0.20,%
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Duration,3.36,us
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,L2 hit [%],63.00,%
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,L1 hit [%],0,%
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Mem Busy [%],0.64,%
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,SM Busy [%],5.89,%
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Regs/thr,44,register/thread
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Shmem static,26,byte/block
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Shmem dynamic,0,byte/block
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Occ [%],11.98,%
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Theo Occ [%],62.50,%
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Block Size,256,
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Grid Size,1,
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Waves/SM,0.00,
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Warps active,"23,024",warp
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Warps/cyc active,7.67,warp
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Warps launched,8,warp
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Act Thr/Warp,30.00,
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Warp Cyc/Inst,30.50,cycle
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Elig Warps/Sched,0.06,warp
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,No Eligible [%],94.12,%
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Coal ld [%],6.25,%
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Coal st [%],6.25,%
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Sec/req ld,1,sector
vt_profiles-r02b03/vt.f16.ncu-rep,cub::Reduce#2,1,Sec/req st,1,sector
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,Exec insns,"842,478",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,Total insns,"842,478",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,Global ld insns,"132,678",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,Global st insns,"7,371",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,Shared ld insns,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,Shared st insns,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,Int insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,FP16 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,FP32 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,FP64 insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,Conv insns,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,Mem insns (thr),"7,017,374",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,HFMA,"1,165,710",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,HMUL,"233,142",inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,HADD,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,FFMA,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,FMUL,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,FADD,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,DFMA,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,DMUL,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,DADD,0,inst
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,DRAM total,999.17,Kbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,DRAM rd,999.17,Kbyte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,DRAM wr,0,byte
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,L2 hit bytes,n/a,
vt_profiles-r02b03/vt.f16.ncu-rep,ss_body_map_1_1_8_1_5,2,L2 miss bytes,n/a,
